Cycle,Battery#1,#1_SOH,Battery#2,#2_SOH,Battery#3,#3_SOH,,Battery#4,#4 SOH,Battery#5,#5 SOH,Battery#6,#6 SOH,,Battery#7,#7 SOH,Battery#8,#8 SOH,Battery#9,#9 SOH
796,1.062404,0.965821818,1.0574433,0.961312091,1.0447724,0.949793091,,,,,,,,,1.0218275,0.928934091,0.92585629,0.841687536,0.90182924,0.819844764
797,1.0620314,0.965483091,1.0572935,0.961175909,1.0487778,0.953434364,,,,,,,,,1.0216631,0.928784636,0.92445552,0.840414109,0.90048206,0.818620055
798,1.0619655,0.965423182,1.0567707,0.960700636,1.0471404,0.951945818,,,,,,,,,1.0214547,0.928595182,0.92306811,0.839152827,0.89917713,0.817433755
799,1.0618213,0.965292091,1.0567744,0.960704,1.0475039,0.952276273,,,,,,,,,1.0211993,0.928363,0.92170757,0.837915973,0.89778453,0.816167755
800,1.0618014,0.965274,1.0559119,0.959919909,1.0489835,0.953621364,,,,,,,,,1.0210019,0.928183545,0.92040575,0.8367325,0.89645588,0.814959891
801,1.0617303,0.965209364,1.0563959,0.960359909,1.0486422,0.953311091,,,,,,,,,1.0207064,0.927914909,0.91889095,0.835355409,0.89505988,0.8136908
802,1.0616856,0.965168727,1.0561973,0.960179364,1.045436,0.950396364,,,,,,,,,1.0205706,0.927791455,0.91752774,0.834116127,0.89355195,0.812319955
803,1.0616332,0.965121091,1.0563992,0.960362909,1.0426677,0.947879727,,,,,,,,,1.020254,0.927503636,0.9160462,0.832769273,0.8921603,0.811054818
804,1.0615748,0.965068,1.0564234,0.960384909,1.0458816,0.950801455,,,,,,,,,1.0200229,0.927293545,0.91469496,0.831540873,0.89086163,0.809874209
805,1.0615315,0.965028636,1.0563426,0.960311455,1.0477059,0.952459909,,,,,,,,,1.0197935,0.927085,0.91319156,0.830174145,0.88951796,0.808652691
806,1.0614998,0.964999818,1.0562061,0.960187364,1.0429559,0.948141727,,,,,,,,,1.019545,0.926859091,0.91168153,0.828801391,0.8880946,0.807358727
807,1.0614311,0.964937364,1.0560441,0.960040091,1.0347645,0.940695,,,,,,,,,1.0192491,0.926590091,0.91017497,0.827431791,0.88680047,0.806182245
808,1.0614311,0.964937364,1.0562102,0.960191091,1.0433052,0.948459273,,,,,,,,,1.0191473,0.926497545,0.9087562,0.826142,0.88540667,0.804915155
809,1.0613332,0.964848364,1.0560403,0.960036636,1.0423573,0.947597545,,,,,,,,,1.0188686,0.926244182,0.90731442,0.824831291,0.88407224,0.803702036
810,1.0613459,0.964859909,1.0559556,0.959959636,1.0335115,0.939555909,,,,,,,,,1.0186269,0.926024455,0.90583241,0.823484009,0.88260895,0.802371773
811,1.0612429,0.964766273,1.0560746,0.960067818,1.0475713,0.952337545,,,,,,,,,1.018404,0.925821818,0.90432686,0.822115327,0.88147181,0.801338009
812,1.0612204,0.964745818,1.0554202,0.959472909,1.0447927,0.949811545,,,,,,,,,1.0182066,0.925642364,0.90302467,0.820931518,0.88059181,0.800538009
813,1.0611457,0.964677909,1.0559099,0.959918091,1.0456301,0.950572818,,,,,,,,,1.0179275,0.925388636,0.90156364,0.819603309,,
814,1.0612872,0.964806545,1.0558702,0.959882,1.0461612,0.951055636,,,,,,,,,1.01782,0.925290909,0.90011066,0.818282418,,
815,1.0614434,0.964948545,1.0558451,0.959859182,1.0428686,0.948062364,,,,,,,,,1.0175636,0.925057818,0.89864147,0.816946791,,
816,1.0615479,0.965043545,1.0558696,0.959881455,1.0454813,0.950437545,,,,,,,,,1.0173445,0.924858636,0.89716119,0.815601082,,
817,1.0609514,0.964501273,1.0556734,0.959703091,1.0451788,0.950162545,,,,,,,,,1.0171059,0.924641727,0.89561808,0.814198255,,
818,1.0615277,0.965025182,1.0560325,0.960029545,1.0478085,0.952553182,,,,,,,,,1.0170774,0.924615818,0.89421833,0.812925755,,
819,1.0614257,0.964932455,1.0562433,0.960221182,1.0288956,0.935359636,,,,,,,,,1.0168679,0.924425364,0.89275819,0.811598355,,
820,1.0613143,0.964831182,1.056231,0.96021,1.0367709,0.942519,,,,,,,,,1.016445,0.924040909,0.89119232,0.810174836,,
821,1.0609518,0.964501636,1.0560735,0.960066818,1.0471448,0.951949818,,,,,,,,,1.0162164,0.923833091,0.88967907,0.808799155,,
822,1.060938,0.964489091,1.0560207,0.960018818,1.0481814,0.952892182,,,,,,,,,1.0158914,0.923537636,0.88821375,0.807467045,,
823,1.0607998,0.964363455,1.0558449,0.959859,1.0348196,0.940745091,,,,,,,,,1.0155197,0.923199727,0.88673639,0.806123991,,
824,1.0606593,0.964235727,1.0557081,0.959734636,1.0429114,0.948101273,,,,,,,,,1.0153259,0.923023545,0.88522935,0.804753955,,
825,1.0606352,0.964213818,1.055433,0.959484545,1.0450939,0.950085364,,,,,,,,,1.0150826,0.922802364,0.88365865,0.803326045,,
826,1.0605929,0.964175364,1.0554985,0.959544091,1.0442761,0.949341909,,,,,,,,,1.0147932,0.922539273,0.88224238,0.802038527,,
827,1.0605938,0.964176182,1.0551714,0.959246727,1.0383412,0.943946545,,,,,,,,,1.0146209,0.922382636,0.88094097,0.800855427,,
828,1.0605249,0.964113545,1.0553768,0.959433455,1.0440003,0.949091182,,,,,,,,,1.0142919,0.922083545,,,,
829,1.0604925,0.964084091,1.0551858,0.959259818,1.044595,0.949631818,,,,,,,,,1.0140908,0.921900727,,,,
830,1.0604221,0.964020091,1.0549672,0.959061091,1.0198556,0.927141455,,,,,,,,,1.0137094,0.921554,,,,
831,1.0603994,0.963999455,1.055232,0.959301818,1.0134537,0.921321545,,,,,,,,,1.0134132,0.921284727,,,,
832,1.060347,0.963951818,1.0551808,0.959255273,1.0466653,0.951513909,,,,,,,,,1.0131991,0.921090091,,,,
833,1.0602983,0.963907545,1.0551609,0.959237182,1.0446702,0.949700182,,,,,,,,,1.012894,0.920812727,,,,
834,1.0602287,0.963844273,1.055109,0.95919,1.0471945,0.951995,,,,,,,,,1.0125091,0.920462818,,,,
835,1.060349,0.963953636,1.055006,0.959096364,1.0436742,0.948794727,,,,,,,,,1.0122747,0.920249727,,,,
836,1.0602677,0.963879727,1.0549853,0.959077545,1.0432563,0.948414818,,,,,,,,,1.0119479,0.919952636,,,,
837,1.0601395,0.963763182,1.0550035,0.959094091,1.0455651,0.950513727,,,,,,,,,1.0116234,0.919657636,,,,
838,1.0600444,0.963676727,1.0549945,0.959085909,1.0461838,0.951076182,,,,,,,,,1.011192,0.919265455,,,,
839,1.0598991,0.963544636,1.0549045,0.959004091,1.0466902,0.951536545,,,,,,,,,1.0109447,0.919040636,,,,
840,1.0600443,0.963676636,1.0548638,0.958967091,1.044336,0.949396364,,,,,,,,,1.0107112,0.918828364,,,,
841,1.0603197,0.963927,1.0547934,0.958903091,1.0425305,0.947755,,,,,,,,,1.0104623,0.918602091,,,,
842,1.0604105,0.964009545,1.0547316,0.958846909,1.0470839,0.951894455,,,,,,,,,1.0101424,0.918311273,,,,
843,1.0606004,0.964182182,1.0547237,0.958839727,1.0470449,0.951859,,,,,,,,,1.0098746,0.918067818,,,,
844,1.0603217,0.963928818,1.0552684,0.959334909,1.0466285,0.951480455,,,,,,,,,1.0095958,0.917814364,,,,
845,1.0602278,0.963843455,1.0551511,0.959228273,1.0422326,0.947484182,,,,,,,,,1.0092275,0.917479545,,,,
846,1.0601828,0.963802545,1.0554529,0.959502636,1.0258471,0.932588273,,,,,,,,,1.0089896,0.917263273,,,,
847,1.062176,0.965614545,1.0552084,0.959280364,1.01603,0.923663636,,,,,,,,,1.0086331,0.916939182,,,,
848,1.060009,0.963644545,1.0550082,0.959098364,1.0364809,0.942255364,,,,,,,,,1.0084838,0.916803455,,,,
849,1.0599493,0.963590273,1.0508832,0.955348364,1.043061,0.948237273,,,,,,,,,1.0081513,0.916501182,,,,
850,1.0599053,0.963550273,1.0516613,0.956055727,1.0286866,0.935169636,,,,,,,,,1.0077798,0.916163455,,,,
851,1.0597689,0.963426273,1.0524553,0.956777545,1.0423036,0.947548727,,,,,,,,,1.0074654,0.915877636,,,,
852,1.0596063,0.963278455,1.0531665,0.957424091,1.0487924,0.953447636,,,,,,,,,1.007032,0.915483636,,,,
853,1.0595294,0.963208545,1.0533838,0.957621636,1.0470663,0.951878455,,,,,,,,,1.0067911,0.915264636,,,,
854,1.0594085,0.963098636,1.0534256,0.957659636,1.0470071,0.951824636,,,,,,,,,1.0064002,0.914909273,,,,
855,1.0593295,0.963026818,1.0530258,0.957296182,1.0469003,0.951727545,,,,,,,,,1.0059927,0.914538818,,,,
856,1.0592904,0.962991273,1.0534935,0.957721364,1.0458245,0.950749545,,,,,,,,,1.0056101,0.914191,,,,
857,1.0593057,0.963005182,1.05318,0.957436364,1.0449082,0.949916545,,,,,,,,,1.0052255,0.913841364,,,,
858,1.0592238,0.962930727,1.0535216,0.957746909,1.0451659,0.950150818,,,,,,,,,1.0049634,0.913603091,,,,
859,1.0588835,0.962621364,1.0536325,0.957847727,1.0452406,0.950218727,,,,,,,,,1.0044612,0.913146545,,,,
860,1.0590043,0.962731182,1.0535709,0.957791727,1.0455425,0.950493182,,,,,,,,,1.0043126,0.913011455,,,,
861,1.058691,0.962446364,1.0534998,0.957727091,1.0456032,0.950548364,,,,,,,,,1.003774,0.912521818,,,,
862,1.0588838,0.962621636,1.0533808,0.957618909,1.0444313,0.949483,,,,,,,,,1.0033988,0.912180727,,,,
863,1.0591102,0.962827455,1.0531749,0.957431727,1.0456605,0.950600455,,,,,,,,,1.003016,0.911832727,,,,
864,1.0593374,0.963034,1.0529065,0.957187727,1.0431082,0.948280182,,,,,,,,,1.0027052,0.911550182,,,,
865,1.0594585,0.963144091,1.0535423,0.957765727,1.0450228,0.950020727,,,,,,,,,1.0024257,0.911296091,,,,
866,1.0591698,0.962881636,1.0524279,0.956752636,1.0422863,0.947533,,,,,,,,,1.0019834,0.910894,,,,
867,1.0594915,0.963174091,1.0536706,0.957882364,1.0456389,0.950580818,,,,,,,,,1.0015318,0.910483455,,,,
868,1.0593586,0.963053273,1.0533203,0.957563909,1.0454966,0.950451455,,,,,,,,,1.0012089,0.910189909,,,,
869,1.0590367,0.962760636,1.0535209,0.957746273,1.0456337,0.950576091,,,,,,,,,1.0007118,0.909738,,,,
870,1.0590506,0.962773273,1.0531764,0.957433091,1.0460664,0.950969455,,,,,,,,,1.0003517,0.909410636,,,,
871,1.0583591,0.962144636,1.0527658,0.957059818,1.0460432,0.950948364,,,,,,,,,1.0001001,0.909181909,,,,
872,1.0584643,0.962240273,1.0534636,0.957694182,1.0462755,0.951159545,,,,,,,,,0.9996199,0.908745364,,,,
873,1.0582204,0.962018545,1.0533673,0.957606636,1.0456063,0.950551182,,,,,,,,,0.99923152,0.908392291,,,,
874,1.0583018,0.962092545,1.0527971,0.957088273,1.0459584,0.950871273,,,,,,,,,0.99875301,0.907957282,,,,
875,1.0582722,0.962065636,1.0523404,0.956673091,1.0458555,0.950777727,,,,,,,,,0.99842793,0.907661755,,,,
876,1.0581897,0.961990636,1.0530014,0.957274,1.0454965,0.950451364,,,,,,,,,0.99783659,0.907124173,,,,
877,1.0581117,0.961919727,1.0525203,0.956836636,1.0452571,0.950233727,,,,,,,,,0.9973678,0.906698,,,,
878,1.0580318,0.961847091,1.0525366,0.956851455,1.0454723,0.950429364,,,,,,,,,0.99711883,0.906471664,,,,
879,1.0580301,0.961845545,1.051733,0.956120909,1.045259,0.950235455,,,,,,,,,0.9965688,0.905971636,,,,
880,1.0579691,0.961790091,1.0524799,0.956799909,1.0453798,0.950345273,,,,,,,,,0.99598014,0.905436491,,,,
881,1.0578641,0.961694636,1.052588,0.956898182,1.0447605,0.949782273,,,,,,,,,0.99544185,0.904947136,,,,
882,1.0577424,0.961584,1.0525752,0.956886545,1.044744,0.949767273,,,,,,,,,0.99508399,0.904621809,,,,
883,1.0571668,0.961060727,1.0527914,0.957083091,1.0434456,0.948586909,,,,,,,,,0.99468803,0.904261845,,,,
884,1.0575514,0.961410364,1.0526985,0.956998636,1.0442295,0.949299545,,,,,,,,,0.99426198,0.903874527,,,,
885,1.0574573,0.961324818,1.0527894,0.957081273,1.0449216,0.949928727,,,,,,,,,0.99384338,0.903493982,,,,
886,1.0573447,0.961222455,1.0526328,0.956938909,1.0441749,0.949249909,,,,,,,,,0.99333286,0.903029873,,,,
887,1.0573887,0.961262455,1.052771,0.957064545,1.0446359,0.949669,,,,,,,,,0.99278986,0.902536236,,,,
888,1.0575283,0.961389364,1.0522097,0.956554273,1.0445061,0.949551,,,,,,,,,0.99235648,0.902142255,,,,
889,1.0575508,0.961409818,1.0523617,0.956692455,1.0447439,0.949767182,,,,,,,,,0.99184602,0.9016782,,,,
890,1.057636,0.961487273,1.0524811,0.956801,1.0444783,0.949525727,,,,,,,,,0.99131608,0.901196436,,,,
891,1.057688,0.961534545,1.0525711,0.956882818,1.0443255,0.949386818,,,,,,,,,0.99077553,0.900705027,,,,
892,1.0582646,0.962058727,1.0528119,0.957101727,1.0444609,0.949509909,,,,,,,,,0.99027324,0.9002484,,,,
893,1.0580152,0.961832,1.0528648,0.957149818,1.0439519,0.949047182,,,,,,,,,0.98974383,0.899767118,,,,
894,1.0584699,0.962245364,1.052736,0.957032727,1.043522,0.948656364,,,,,,,,,0.98932624,0.899387491,,,,
895,1.0585195,0.962290455,1.0529732,0.957248364,1.0441236,0.949203273,,,,,,,,,0.98871034,0.898827582,,,,
896,1.0582325,0.962029545,1.0526407,0.956946091,1.0440363,0.949123909,,,,,,,,,0.98826975,0.898427045,,,,
897,1.0579498,0.961772545,1.0531281,0.957389182,1.0443621,0.949420091,,,,,,,,,0.98764849,0.897862264,,,,
898,1.0571623,0.961056636,1.0530777,0.957343364,1.0445197,0.949563364,,,,,,,,,0.98715609,0.897414627,,,,
899,1.0573776,0.961252364,1.0526106,0.956918727,1.0446539,0.949685364,,,,,,,,,0.98664683,0.896951664,,,,
900,1.056951,0.960864545,1.0524502,0.956772909,1.0356491,0.941499182,,,,,,,,,0.98588985,0.8962635,,,,
901,1.0565991,0.960544636,1.0525759,0.956887182,1.0448005,0.949818636,,,,,,,,,0.98534077,0.895764336,,,,
902,1.0569282,0.960843818,1.0523605,0.956691364,1.0449328,0.949938909,,,,,,,,,0.98476034,0.895236673,,,,
903,1.0567974,0.960724909,1.0517905,0.956173182,1.0440176,0.949106909,,,,,,,,,0.98411685,0.894651682,,,,
904,1.056794,0.960721818,1.0518893,0.956263,1.0445299,0.949572636,,,,,,,,,0.98356098,0.894146345,,,,
905,1.0568153,0.960741182,1.051807,0.956188182,1.0443071,0.949370091,,,,,,,,,0.98311263,0.893738755,,,,
906,1.0565366,0.960487818,1.0521044,0.956458545,1.0439548,0.949049818,,,,,,,,,0.98244119,0.893128355,,,,
907,1.0565406,0.960491455,1.0520855,0.956441364,1.0434957,0.948632455,,,,,,,,,0.98193735,0.892670318,,,,
908,1.056318,0.960289091,1.0520968,0.956451636,1.0409905,0.946355,,,,,,,,,0.98127759,0.892070536,,,,
909,1.0552729,0.959339,1.0516568,0.956051636,1.042083,0.947348182,,,,,,,,,0.9805792,0.891435636,,,,
910,1.0538625,0.958056818,1.0512604,0.955691273,1.0425202,0.947745636,,,,,,,,,0.97993267,0.890847882,,,,
911,1.0570359,0.960941727,1.0503777,0.954888818,1.0428741,0.948067364,,,,,,,,,0.97934437,0.890313064,,,,
912,1.0550219,0.959110818,1.0492328,0.953848,1.0430235,0.948203182,,,,,,,,,0.97865534,0.889686673,,,,
913,1.0546775,0.958797727,1.0511354,0.955577636,1.0422294,0.947481273,,,,,,,,,0.97792238,0.889020345,,,,
914,1.056022,0.96002,1.0503712,0.954882909,1.0431945,0.948358636,,,,,,,,,0.97718018,0.888345618,,,,
915,1.0540189,0.958199,1.0497186,0.954289636,1.0406314,0.946028545,,,,,,,,,0.97672439,0.887931264,,,,
916,1.0544653,0.958604818,1.0507462,0.955223818,1.0406038,0.946003455,,,,,,,,,0.97602981,0.887299827,,,,
917,1.0553397,0.959399727,1.0489644,0.953604,1.0410354,0.946395818,,,,,,,,,0.97537613,0.886705573,,,,
918,1.0554036,0.959457818,1.0495366,0.954124182,1.0423316,0.947574182,,,,,,,,,0.97476143,0.886146755,,,,
919,1.0549339,0.959030818,1.0495332,0.954121091,1.0378183,0.943471182,,,,,,,,,0.97409743,0.885543118,,,,
920,1.0551573,0.959233909,1.0506791,0.955162818,1.041466,0.946787273,,,,,,,,,0.97330225,0.884820227,,,,
921,1.0553977,0.959452455,1.0501242,0.954658364,1.0428514,0.948046727,,,,,,,,,0.97252542,0.884114018,,,,
922,1.0548018,0.958910727,1.0504221,0.954929182,1.0410734,0.946430364,,,,,,,,,0.97174543,0.883404936,,,,
923,1.0549315,0.959028636,1.0503535,0.954866818,1.0414201,0.946745545,,,,,,,,,0.9711917,0.882901545,,,,
924,1.0554911,0.959537364,1.0500113,0.954555727,1.0414792,0.946799273,,,,,,,,,0.97064728,0.882406618,,,,
925,1.0541521,0.958320091,1.050357,0.95487,1.0417826,0.947075091,,,,,,,,,0.96970391,0.881549009,,,,
926,1.0543972,0.958542909,1.0505685,0.955062273,1.0416553,0.946959364,,,,,,,,,0.9688409,0.880764455,,,,
927,1.0553559,0.959414455,1.0495107,0.954100636,1.0396786,0.945162364,,,,,,,,,0.96816111,0.880146464,,,,
928,1.0539442,0.958131091,1.0496556,0.954232364,1.0419347,0.947213364,,,,,,,,,0.96746349,0.879512264,,,,
929,1.0539424,0.958129455,1.0500941,0.954631,1.0411887,0.946535182,,,,,,,,,0.96650743,0.878643118,,,,
930,1.0537391,0.957944636,1.0493286,0.953935091,1.0420215,0.947292273,,,,,,,,,0.96567416,0.8778856,,,,
931,1.0536481,0.957861909,1.0491835,0.953803182,1.0406326,0.946029636,,,,,,,,,0.96480513,0.877095573,,,,
932,1.0537351,0.957941,1.0490272,0.953661091,1.0405743,0.945976636,,,,,,,,,0.96403223,0.876392936,,,,
933,1.0529473,0.957224818,1.0493268,0.953933455,1.0409799,0.946345364,,,,,,,,,0.96302962,0.875481473,,,,
934,1.0533408,0.957582545,1.0492687,0.953880636,1.040159,0.945599091,,,,,,,,,0.96236318,0.874875618,,,,
935,1.0531996,0.957454182,1.0485555,0.953232273,1.0408435,0.946221364,,,,,,,,,0.96143413,0.874031027,,,,
936,1.0525047,0.956822455,1.0490447,0.953677,1.0411508,0.946500727,,,,,,,,,0.96066403,0.873330936,,,,
937,1.0526198,0.956927091,1.0488641,0.953512818,1.0402839,0.945712636,,,,,,,,,0.95964152,0.872401382,,,,
938,1.0538545,0.958049545,1.0480819,0.952801727,1.0407169,0.946106273,,,,,,,,,0.95895934,0.871781218,,,,
939,1.0545318,0.958665273,1.0484674,0.953152182,1.0403634,0.945784909,,,,,,,,,0.95795161,0.8708651,,,,
940,1.0551267,0.959206091,1.0493623,0.953965727,1.0401803,0.945618455,,,,,,,,,0.95701998,0.870018164,,,,
941,1.0545161,0.958651,1.0498452,0.954404727,1.0405334,0.945939455,,,,,,,,,0.95615852,0.869235018,,,,
942,1.0547355,0.958850455,1.0502964,0.954814909,1.0403072,0.945733818,,,,,,,,,0.95514137,0.868310336,,,,
943,1.054496,0.958632727,1.0497935,0.954357727,1.0396606,0.945146,,,,,,,,,0.95428163,0.867528755,,,,
944,1.0541276,0.958297818,1.0504557,0.954959727,1.0358037,0.941639727,,,,,,,,,0.95342201,0.866747282,,,,
945,1.0536516,0.957865091,1.0487156,0.953377818,1.0407008,0.946091636,,,,,,,,,0.9523226,0.865747818,,,,
946,1.0545049,0.958640818,1.0495733,0.954157545,1.0412959,0.946632636,,,,,,,,,0.95138657,0.864896882,,,,
947,1.0538725,0.958065909,1.0498087,0.954371545,1.0409629,0.946329909,,,,,,,,,0.95029175,0.863901591,,,,
948,1.0533255,0.957568636,1.0497084,0.954280364,1.0403105,0.945736818,,,,,,,,,0.94930762,0.863006927,,,,
949,1.054206,0.958369091,1.0491574,0.953779455,1.0368004,0.942545818,,,,,,,,,0.94838375,0.862167045,,,,
950,1.0537469,0.957951727,1.0490232,0.953657455,1.04143,0.946754545,,,,,,,,,0.94720596,0.861096327,,,,
951,1.05277,0.957063636,1.0492337,0.953848818,1.039399,0.944908182,,,,,,,,,0.94634801,0.860316373,,,,
952,1.0531534,0.957412182,1.049035,0.953668182,1.0405301,0.945936455,,,,,,,,,0.94529569,0.859359718,,,,
953,1.0542943,0.958449364,1.0479542,0.952685636,1.0405751,0.945977364,,,,,,,,,0.94416535,0.858332136,,,,
954,1.0529207,0.957200636,1.0487057,0.953368818,1.0400994,0.945544909,,,,,,,,,0.94308621,0.8573511,,,,
955,1.0527052,0.957004727,1.0498478,0.954407091,1.0386473,0.944224818,,,,,,,,,0.94207168,0.8564288,,,,
956,1.0540282,0.958207455,1.0486931,0.953357364,1.0389183,0.944471182,,,,,,,,,0.94098407,0.855440064,,,,
957,1.0527345,0.957031364,1.0484006,0.953091455,1.039237,0.944760909,,,,,,,,,0.93977422,0.8543402,,,,
958,1.0530384,0.957307636,1.049191,0.95381,1.0391384,0.944671273,,,,,,,,,0.93884343,0.853494027,,,,
959,1.0533445,0.957585909,1.0486248,0.953295273,1.0393174,0.944834,,,,,,,,,0.93752587,0.852296245,,,,
960,1.0526924,0.956993091,1.0486516,0.953319636,1.0401069,0.945551727,,,,,,,,,0.93644273,0.851311573,,,,
961,1.0527632,0.957057455,1.0489819,0.953619909,1.0387881,0.944352818,,,,,,,,,0.93536901,0.850335464,,,,
962,1.0530607,0.957327909,1.0488014,0.953455818,1.0396352,0.945122909,,,,,,,,,0.93416291,0.849239009,,,,
963,1.0523943,0.956722091,1.0486875,0.953352273,1.039667,0.945151818,,,,,,,,,0.93306494,0.848240855,,,,
964,1.052164,0.956512727,1.0488591,0.953508273,1.0403285,0.945753182,,,,,,,,,0.93191707,0.847197336,,,,
965,1.0529879,0.957261727,1.0479913,0.952719364,1.0378004,0.943454909,,,,,,,,,0.93084073,0.846218845,,,,
966,1.0529234,0.957203091,1.0480794,0.952799455,1.0398613,0.945328455,,,,,,,,,0.92965037,0.8451367,,,,
967,1.0522964,0.956633091,1.0486084,0.953280364,1.0400236,0.945476,,,,,,,,,0.92860329,0.844184809,,,,
968,1.0531251,0.957386455,1.0467128,0.951557091,1.0393689,0.944880818,,,,,,,,,0.92739213,0.843083755,,,,
969,1.0529408,0.957218909,1.0472753,0.952068455,1.0396851,0.945168273,,,,,,,,,0.92633891,0.842126282,,,,
970,1.0523562,0.956687455,1.0485198,0.953199818,1.0397235,0.945203182,,,,,,,,,0.92527843,0.841162209,,,,
971,1.0529341,0.957212818,1.0487825,0.953438636,1.0389185,0.944471364,,,,,,,,,0.92402869,0.840026082,,,,
972,1.0535343,0.957758455,1.0475863,0.952351182,1.0387853,0.944350273,,,,,,,,,0.92286485,0.838968045,,,,
973,1.0524832,0.956802909,1.0476383,0.952398455,1.0400088,0.945462545,,,,,,,,,0.92157668,0.837796982,,,,
974,1.0527521,0.957047364,1.0480059,0.952732636,1.0394875,0.944988636,,,,,,,,,0.92047614,0.836796491,,,,
975,1.0529284,0.957207636,1.0479369,0.952669909,1.0394107,0.944918818,,,,,,,,,0.91929853,0.835725936,,,,
976,1.0522573,0.956597545,1.0481195,0.952835909,1.0392671,0.944788273,,,,,,,,,0.91811734,0.834652127,,,,
977,1.0519093,0.956281182,1.0479978,0.952725273,1.0396254,0.945114,,,,,,,,,0.91698068,0.8336188,,,,
978,1.0517651,0.956150091,1.047369,0.952153636,1.0389411,0.944491909,,,,,,,,,0.91579753,0.832543209,,,,
979,1.0522829,0.956620818,1.0476724,0.952429455,1.0390364,0.944578545,,,,,,,,,0.91466045,0.8315095,,,,
980,1.0515176,0.955925091,1.04781,0.952554545,1.0392826,0.944802364,,,,,,,,,0.91348892,0.830444473,,,,
981,1.0516167,0.956015182,1.047644,0.952403636,1.0391037,0.944639727,,,,,,,,,0.91232628,0.829387527,,,,
982,1.0518363,0.956214818,1.0462686,0.951153273,1.038846,0.944405455,,,,,,,,,0.91109151,0.828265009,,,,
983,1.0517681,0.956152818,1.0472673,0.952061182,1.0393666,0.944878727,,,,,,,,,0.9099201,0.827200091,,,,
984,1.0519909,0.956355364,1.046808,0.951643636,1.0385114,0.944101273,,,,,,,,,0.90874416,0.826131055,,,,
985,1.0523565,0.956687727,1.0468941,0.951721909,1.0387633,0.944330273,,,,,,,,,0.90747499,0.824977264,,,,
